SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
SO46598,2,2
SO46599,2,2
SO46602,2,2
SO46681,1,1
SO46682,1,1
SO46683,1,1
SO46688,1,1
SO46689,1,1
SO46690,1,1
SO46691,1,1
SO46692,1,1
SO46695,1,1
SO46696,1,1
SO46702,1,1
SO46704,1,1
SO46705,1,1
SO46706,1,1
SO46710,1,1
SO46711,1,1
SO46714,1,1
SO46717,1,1
SO46718,1,1
SO46719,1,1
SO46721,1,1
SO46723,1,1
SO46724,1,1
SO46725,1,1
SO46727,1,1
SO46728,1,1
SO46736,1,1
SO46737,1,1
SO46738,1,1
SO46741,1,1
SO46742,1,1
SO46744,1,1
SO46745,1,1
SO46746,1,1
SO46747,1,1
SO46748,1,1
SO46749,1,1
SO46757,1,1
SO46762,1,1
SO46764,1,1
SO46766,1,1
SO46767,1,1
SO46770,1,1
SO46775,1,1
SO46776,1,1
SO46777,1,1
SO46778,1,1
SO46786,1,1
SO46788,1,1
SO46789,1,1
SO46791,1,1
SO46795,1,1
SO46796,1,1
SO46798,1,1
SO46800,1,1
SO46801,1,1
SO46806,1,1
SO46807,1,1
SO46808,1,1
SO46810,1,1
SO46811,1,1
SO46816,1,1
SO46817,1,1
SO46818,1,1
SO46819,1,1
SO46820,1,1
SO46825,1,1
SO46826,1,1
SO46829,1,1
SO46831,1,1
SO46832,1,1
SO46833,1,1
SO46840,1,1
SO46844,1,1
SO46845,1,1
SO46849,1,1
SO46850,1,1
SO46851,1,1
SO46853,1,1
SO46856,1,1
SO46858,1,1
SO46859,1,1
SO46862,1,1
SO46863,1,1
SO46866,1,1
SO46868,1,1
SO46870,1,1
SO46871,1,1
SO46875,1,1
SO46877,1,1
SO46878,1,1
SO46881,1,1
SO46883,1,1
SO46884,1,1
SO46887,1,1
SO46890,1,1
SO46892,1,1
SO46893,1,1
SO46894,1,1
SO46895,1,1
SO46897,1,1
SO46898,1,1
SO46903,1,1
SO46906,1,1
SO46907,1,1
SO46908,1,1
SO46914,1,1
SO46915,1,1
SO46919,1,1
SO46920,1,1
SO46922,1,1
SO46923,1,1
SO46927,1,1
SO46928,1,1
SO47068,1,1
SO47071,1,1
SO47073,1,1
SO47074,1,1
SO47075,1,1
SO47076,1,1
SO47077,1,1
SO47080,1,1
SO47084,1,1
SO47088,1,1
SO47091,1,1
SO47092,1,1
SO47093,1,1
SO47095,1,1
SO47096,1,1
SO47097,1,1
SO47098,1,1
SO47100,1,1
SO47102,1,1
SO47103,1,1
SO47106,1,1
SO47107,1,1
SO47108,1,1
SO47110,1,1
SO47111,1,1
SO47112,1,1
SO47115,1,1
SO47117,1,1
SO47118,1,1
SO47119,1,1
SO47128,1,1
SO47129,1,1
SO47134,1,1
SO47140,1,1
SO47142,1,1
SO47143,1,1
SO47149,1,1
SO47150,1,1
SO47151,1,1
SO47152,1,1
SO47155,1,1
SO47157,1,1
SO47158,1,1
SO47159,1,1
SO47160,1,1
SO47163,1,1
SO47164,1,1
SO47165,1,1
SO47166,1,1
SO47169,1,1
SO47172,1,1
SO47173,1,1
SO47174,1,1
SO47175,1,1
SO47176,1,1
SO47180,1,1
SO47181,1,1
SO47182,1,1
SO47185,1,1
SO47190,1,1
SO47196,1,1
SO47198,1,1
SO47201,1,1
SO47202,1,1
SO47203,1,1
SO47205,1,1
SO47208,1,1
SO47209,1,1
SO47211,1,1
SO47212,1,1
SO47215,1,1
SO47216,1,1
SO47218,1,1
SO47219,1,1
SO47220,1,1
SO47221,1,1
SO47223,1,1
SO47224,1,1
SO47226,1,1
SO47229,1,1
SO47231,1,1
SO47237,1,1
SO47238,1,1
SO47241,1,1
SO47242,1,1
SO47252,1,1
SO47253,1,1
SO47255,1,1
SO47257,1,1
SO47261,1,1
SO47263,1,1
SO47264,1,1
SO47267,1,1
SO47269,1,1
SO47270,1,1
SO47273,1,1
SO47274,1,1
SO47279,1,1
SO47280,1,1
SO47284,1,1
SO47289,1,1
SO47290,1,1
SO47299,1,1
SO47301,1,1
SO47302,1,1
SO47305,1,1
SO47306,1,1
SO47310,1,1
SO47314,1,1
SO47316,1,1
SO47319,1,1
SO47323,1,1
SO47328,1,1
SO47330,1,1
SO47332,1,1
SO47333,1,1
SO47334,1,1
SO47335,1,1
SO47337,1,1
SO47340,1,1
SO47341,1,1
SO47342,1,1
SO47344,1,1
SO47345,1,1
SO47346,1,1
SO47461,1,1
SO47464,1,1
SO47470,1,1
SO47471,1,1
SO47473,1,1
SO47475,1,1
SO47476,1,1
SO47477,1,1
SO47482,1,1
SO47489,1,1
SO47491,1,1
SO47493,1,1
SO47495,1,1
SO47497,1,1
SO47500,1,1
SO47501,1,1
SO47504,1,1
SO47505,1,1
SO47506,1,1
SO47508,1,1
SO47509,1,1
SO47510,1,1
SO47513,1,1
SO47515,1,1
SO47516,1,1
SO47521,1,1
SO47524,1,1
SO47526,1,1
SO47527,1,1
SO47528,1,1
SO47540,1,1
SO47544,1,1
SO47545,1,1
SO47546,1,1
SO47552,1,1
SO47553,1,1
SO47554,1,1
SO47555,1,1
SO47558,1,1
SO47559,1,1
SO47563,1,1
SO47564,1,1
SO47570,1,1
SO47572,1,1
SO47573,1,1
SO47575,1,1
SO47577,1,1
SO47578,1,1
SO47590,1,1
SO47591,1,1
SO47595,1,1
SO47598,1,1
SO47599,1,1
SO47608,1,1
SO47612,1,1
SO47619,1,1
SO47620,1,1
SO47623,1,1
SO47627,1,1
SO47628,1,1
SO47629,1,1
SO47630,1,1
SO47631,1,1
SO47634,1,1
SO47635,1,1
SO47638,1,1
SO47640,1,1
SO47646,1,1
SO47647,1,1
SO47648,1,1
SO47650,1,1
SO47656,1,1
SO47731,1,1
SO47732,1,1
SO47736,1,1
SO47737,1,1
SO47743,1,1
SO47744,1,1
SO47745,1,1
SO47746,1,1
SO47748,1,1
SO47750,1,1
SO47751,1,1
SO47753,1,1
SO47756,1,1
SO47762,1,1
SO47764,1,1
SO47765,1,1
SO47766,1,1
SO47769,1,1
SO47772,1,1
SO47775,1,1
SO47776,1,1
SO47778,1,1
SO47784,1,1
SO47785,1,1
SO47786,1,1
SO47787,1,1
SO47791,1,1
SO47792,1,1
SO47793,1,1
SO47794,1,1
SO47798,1,1
SO47799,1,1
SO47804,1,1
SO47811,1,1
SO47814,1,1
SO47816,1,1
SO47820,1,1
SO47821,1,1
SO47822,1,1
SO47824,1,1
SO47826,1,1
SO47827,1,1
SO47828,1,1
SO47829,1,1
SO47831,1,1
SO47832,1,1
SO47836,1,1
SO47837,1,1
SO47841,1,1
SO47845,1,1
SO47846,1,1
SO47847,1,1
SO47848,1,1
SO47851,1,1
SO47852,1,1
SO47853,1,1
SO47855,1,1
SO47856,1,1
SO47857,1,1
SO47859,1,1
SO47860,1,1
SO47861,1,1
SO47865,1,1
SO47866,1,1
SO47867,1,1
SO47868,1,1
SO47878,1,1
SO47880,1,1
SO47883,1,1
SO47884,1,1
SO47886,1,1
SO47887,1,1
SO47888,1,1
SO47890,1,1
SO47894,1,1
SO47899,1,1
SO47900,1,1
SO47901,1,1
SO47902,1,1
SO47903,1,1
SO47907,1,1
SO47908,1,1
SO47909,1,1
SO47910,1,1
SO47911,1,1
SO47912,1,1
SO47913,1,1
SO47915,1,1
SO47917,1,1
SO47918,1,1
SO47920,1,1
SO47923,1,1
SO47926,1,1
SO47929,1,1
SO47931,1,1
SO47940,1,1
SO47941,1,1
SO47944,1,1
SO47945,1,1
SO47946,1,1
SO47948,1,1
SO47950,1,1
SO47951,1,1
SO47952,1,1
SO47953,1,1
SO47956,1,1
SO48094,1,1
SO48097,1,1
SO48099,1,1
SO48100,1,1
SO48101,1,1
SO48105,1,1
SO48106,1,1
SO48107,1,1
SO48109,1,1
SO48121,1,1
SO48122,1,1
SO48123,1,1
SO48128,1,1
SO48130,1,1
SO48131,1,1
SO48132,1,1
SO48136,1,1
SO48137,1,1
SO48139,1,1
SO48141,1,1
SO48142,1,1
SO48144,1,1
SO48145,1,1
SO48148,1,1
SO48150,1,1
SO48152,1,1
SO48153,1,1
SO48162,1,1
SO48166,1,1
SO48167,1,1
SO48170,1,1
SO48171,1,1
SO48172,1,1
SO48174,1,1
SO48175,1,1
SO48178,1,1
SO48179,1,1
SO48181,1,1
SO48182,1,1
SO48185,1,1
SO48193,1,1
SO48194,1,1
SO48200,1,1
SO48201,1,1
SO48202,1,1
SO48203,1,1
SO48205,1,1
SO48206,1,1
SO48208,1,1
SO48210,1,1
SO48212,1,1
SO48213,1,1
SO48214,1,1
SO48218,1,1
SO48219,1,1
SO48224,1,1
SO48227,1,1
SO48228,1,1
SO48229,1,1
SO48230,1,1
SO48231,1,1
SO48238,1,1
SO48241,1,1
SO48242,1,1
SO48245,1,1
SO48246,1,1
SO48250,1,1
SO48253,1,1
SO48265,1,1
SO48266,1,1
SO48268,1,1
SO48270,1,1
SO48271,1,1
SO48273,1,1
SO48274,1,1
SO48277,1,1
SO48278,1,1
SO48282,1,1
SO48405,1,1
SO48409,1,1
SO48410,1,1
SO48414,1,1
SO48415,1,1
SO48417,1,1
SO48418,1,1
SO48429,1,1
SO48430,1,1
SO48431,1,1
SO48438,1,1
SO48443,1,1
SO48444,1,1
SO48449,1,1
SO48450,1,1
SO48451,1,1
SO48452,1,1
SO48454,1,1
SO48455,1,1
SO48456,1,1
SO48457,1,1
SO48465,1,1
SO48473,1,1
SO48475,1,1
SO48477,1,1
SO48480,1,1
SO48481,1,1
SO48484,1,1
SO48488,1,1
SO48489,1,1
SO48491,1,1
SO48493,1,1
SO48495,1,1
SO48496,1,1
SO48497,1,1
SO48499,1,1
SO48500,1,1
SO48503,1,1
SO48509,1,1
SO48510,1,1
SO48511,1,1
SO48512,1,1
SO48516,1,1
SO48517,1,1
SO48522,1,1
SO48527,1,1
SO48529,1,1
SO48530,1,1
SO48531,1,1
SO48532,1,1
SO48537,1,1
SO48541,1,1
SO48542,1,1
SO48544,1,1
SO48545,1,1
SO48548,1,1
SO48553,1,1
SO48554,1,1
SO48557,1,1
SO48558,1,1
SO48559,1,1
SO48565,1,1
SO48572,1,1
SO48575,1,1
SO48576,1,1
SO48580,1,1
SO48581,1,1
SO48586,1,1
SO48590,1,1
SO48591,1,1
SO48592,1,1
SO48593,1,1
SO48594,1,1
SO48597,1,1
SO48598,1,1
SO48601,1,1
SO48602,1,1
SO48603,1,1
SO48604,1,1
SO48605,1,1
SO48606,1,1
SO48608,1,1
SO48609,1,1
SO48610,1,1
SO48611,1,1
SO48612,1,1
SO48619,1,1
SO48620,1,1
SO48621,1,1
SO48622,1,1
SO48623,1,1
SO48624,1,1
SO48627,1,1
SO48628,1,1
SO48630,1,1
SO48634,1,1
SO48635,1,1
SO48639,1,1
SO48640,1,1
SO48641,1,1
SO48646,1,1
SO48647,1,1
SO48648,1,1
SO48652,1,1
SO48653,1,1
SO48658,1,1
SO48659,1,1
SO48660,1,1
SO48662,1,1
SO48663,1,1
SO48664,1,1
SO48666,1,1
SO48671,1,1
SO48673,1,1
SO48676,1,1
SO48677,1,1
SO48678,1,1
SO48679,1,1
SO48681,1,1
SO48682,1,1
SO48685,1,1
SO48687,1,1
SO48690,1,1
SO48693,1,1
SO48694,1,1
SO48695,1,1
SO48696,1,1
SO48698,1,1
SO48699,1,1
SO48700,1,1
SO48701,1,1
SO48703,1,1
SO48704,1,1
SO48710,1,1
SO48717,1,1
SO48718,1,1
SO48719,1,1
SO48721,1,1
SO48722,1,1
SO48723,1,1
SO48727,1,1
SO48728,1,1
SO48798,1,1
SO48799,1,1
SO48804,1,1
SO48808,1,1
SO48809,1,1
SO48810,1,1
SO48812,1,1
SO48813,1,1
SO48814,1,1
SO48816,1,1
SO48819,1,1
SO48820,1,1
SO48823,1,1
SO48824,1,1
SO48826,1,1
SO48827,1,1
SO48828,1,1
SO48829,1,1
SO48834,1,1
SO48835,1,1
SO48836,1,1
SO48839,1,1
SO48840,1,1
SO48842,1,1
SO48845,1,1
SO48846,1,1
SO48849,1,1
SO48850,1,1
SO48851,1,1
SO48854,1,1
SO48855,1,1
SO48856,1,1
SO48858,1,1
SO48861,1,1
SO48862,1,1
SO48863,1,1
SO48864,1,1
SO48866,1,1
SO48871,1,1
SO48874,1,1
SO48879,1,1
SO48880,1,1
SO48882,1,1
SO48883,1,1
SO48886,1,1
SO48887,1,1
SO48889,1,1
SO48890,1,1
SO48891,1,1
SO48900,1,1
SO48901,1,1
SO48902,1,1
SO48904,1,1
SO48905,1,1
SO48906,1,1
SO48907,1,1
SO48908,1,1
SO48909,1,1
SO48913,1,1
SO48914,1,1
SO48916,1,1
SO48917,1,1
SO48918,1,1
SO48920,1,1
SO48921,1,1
SO48922,1,1
SO48924,1,1
SO48927,1,1
SO48929,1,1
SO48933,1,1
SO48934,1,1
SO48936,1,1
SO48937,1,1
SO48939,1,1
SO48941,1,1
SO48942,1,1
SO48943,1,1
SO48945,1,1
SO48946,1,1
SO48947,1,1
SO48948,1,1
SO48950,1,1
SO48951,1,1
SO48952,1,1
SO48953,1,1
SO48954,1,1
SO48955,1,1
SO48956,1,1
SO48960,1,1
SO48961,1,1
SO48962,1,1
SO48971,1,1
SO48972,1,1
SO48976,1,1
SO48980,1,1
SO48981,1,1
SO48984,1,1
SO48985,1,1
SO48988,1,1
SO48989,1,1
SO48990,1,1
SO48991,1,1
SO48995,1,1
SO48997,1,1
SO49000,1,1
SO49001,1,1
SO49003,1,1
SO49004,1,1
SO49005,1,1
SO49006,1,1
SO49007,1,1
SO49010,1,1
SO49011,1,1
SO49012,1,1
SO49013,1,1
SO49014,1,1
SO49015,1,1
SO49016,1,1
SO49026,1,1
SO49028,1,1
SO49031,1,1
SO49032,1,1
SO49034,1,1
SO49036,1,1
SO49037,1,1
SO49038,1,1
SO49172,1,1
SO49173,1,1
SO49174,1,1
SO49175,1,1
SO49176,1,1
SO49177,1,1
SO49182,1,1
SO49183,1,1
SO49184,1,1
SO49185,1,1
SO49186,1,1
SO49188,1,1
SO49193,1,1
SO49196,1,1
SO49197,1,1
SO49200,1,1
SO49201,1,1
SO49204,1,1
SO49205,1,1
SO49207,1,1
SO49210,1,1
SO49211,1,1
SO49219,1,1
SO49220,1,1
SO49222,1,1
SO49223,1,1
SO49224,1,1
SO49226,1,1
SO49227,1,1
SO49228,1,1
SO49229,1,1
SO49230,1,1
SO49231,1,1
SO49239,1,1
SO49240,1,1
SO49241,1,1
SO49242,1,1
SO49243,1,1
SO49244,1,1
SO49247,1,1
SO49252,1,1
SO49253,1,1
SO49254,1,1
SO49256,1,1
SO49258,1,1
SO49259,1,1
SO49260,1,1
SO49261,1,1
SO49264,1,1
SO49265,1,1
SO49266,1,1
SO49267,1,1
SO49268,1,1
SO49270,1,1
SO49271,1,1
SO49272,1,1
SO49273,1,1
SO49274,1,1
SO49275,1,1
SO49277,1,1
SO49278,1,1
SO49279,1,1
SO49280,1,1
SO49282,1,1
SO49283,1,1
SO49285,1,1
SO49286,1,1
SO49287,1,1
SO49288,1,1
SO49290,1,1
SO49293,1,1
SO49294,1,1
SO49295,1,1
SO49296,1,1
SO49297,1,1
SO49298,1,1
SO49307,1,1
SO49308,1,1
SO49312,1,1
SO49313,1,1
SO49314,1,1
SO49315,1,1
SO49321,1,1
SO49323,1,1
SO49324,1,1
SO49325,1,1
SO49326,1,1
SO49327,1,1
SO49330,1,1
SO49331,1,1
SO49332,1,1
SO49333,1,1
SO49334,1,1
SO49337,1,1
SO49338,1,1
SO49339,1,1
SO49342,1,1
SO49343,1,1
SO49344,1,1
SO49345,1,1
SO49346,1,1
SO49347,1,1
SO49348,1,1
SO49349,1,1
SO49355,1,1
SO49356,1,1
SO49358,1,1
SO49360,1,1
SO49362,1,1
SO49363,1,1
SO49365,1,1
SO49367,1,1
SO49372,1,1
SO49375,1,1
SO49376,1,1
SO49378,1,1
SO49379,1,1
SO49384,1,1
SO49387,1,1
SO49388,1,1
SO49392,1,1
SO49395,1,1
SO49396,1,1
SO49401,1,1
SO49402,1,1
SO49403,1,1
SO49405,1,1
SO49406,1,1
SO49409,1,1
SO49410,1,1
SO49411,1,1
SO49413,1,1
SO49414,1,1
SO49415,1,1
SO49417,1,1
SO49418,1,1
SO49419,1,1
SO49422,1,1
SO49425,1,1
SO49428,1,1
SO49429,1,1
SO49438,1,1
SO49439,1,1
SO49440,1,1
SO49441,1,1
SO49552,1,1
SO49553,1,1
SO49559,1,1
SO49561,1,1
SO49562,1,1
SO49563,1,1
SO49565,1,1
SO49567,1,1
SO49570,1,1
SO49571,1,1
SO49572,1,1
SO49575,1,1
SO49579,1,1
SO49580,1,1
SO49581,1,1
SO49584,1,1
SO49585,1,1
SO49586,1,1
SO49587,1,1
SO49588,1,1
SO49589,1,1
SO49590,1,1
SO49591,1,1
SO49597,1,1
SO49599,1,1
SO49603,1,1
SO49604,1,1
SO49607,1,1
SO49608,1,1
SO49610,1,1
SO49616,1,1
SO49617,1,1
SO49618,1,1
SO49619,1,1
SO49620,1,1
SO49621,1,1
SO49622,1,1
SO49623,1,1
SO49627,1,1
SO49628,1,1
SO49631,1,1
SO49634,1,1
SO49635,1,1
SO49636,1,1
SO49640,1,1
SO49641,1,1
SO49642,1,1
SO49645,1,1
SO49647,1,1
SO49650,1,1
SO49651,1,1
SO49652,1,1
SO49653,1,1
SO49654,1,1
SO49655,1,1
SO49656,1,1
SO49659,1,1
SO49661,1,1
SO49664,1,1
SO49665,1,1
SO49666,1,1
SO49667,1,1
SO49668,1,1
SO49669,1,1
SO49674,1,1
SO49675,1,1
SO49676,1,1
SO49677,1,1
SO49678,1,1
SO49680,1,1
SO49682,1,1
SO49683,1,1
SO49684,1,1
SO49688,1,1
SO49693,1,1
SO49694,1,1
SO49695,1,1
SO49696,1,1
SO49697,1,1
SO49698,1,1
SO49701,1,1
SO49705,1,1
SO49708,1,1
SO49709,1,1
SO49710,1,1
SO49711,1,1
SO49712,1,1
SO49713,1,1
SO49717,1,1
SO49720,1,1
SO49721,1,1
SO49722,1,1
SO49724,1,1
SO49725,1,1
SO49728,1,1
SO49731,1,1
SO49732,1,1
SO49733,1,1
SO49734,1,1
SO49740,1,1
SO49743,1,1
SO49746,1,1
SO49747,1,1
SO49751,1,1
SO49752,1,1
SO49753,1,1
SO49754,1,1
SO49755,1,1
SO49760,1,1
SO49762,1,1
SO49763,1,1
SO49764,1,1
SO49765,1,1
SO49767,1,1
SO49768,1,1
SO49769,1,1
SO49774,1,1
SO49775,1,1
SO49778,1,1
SO49779,1,1
SO49781,1,1
SO49784,1,1
SO49785,1,1
SO49786,1,1
SO49787,1,1
SO49788,1,1
SO49791,1,1
SO49793,1,1
SO49794,1,1
SO49795,1,1
SO49802,1,1
SO49803,1,1
SO49805,1,1
SO49806,1,1
SO49807,1,1
SO49808,1,1
SO49809,1,1
SO49812,1,1
SO49814,1,1
SO49815,1,1
SO49817,1,1
SO49819,1,1
SO49898,1,1
SO49899,1,1
SO49902,1,1
SO49906,1,1
SO49907,1,1
SO49908,1,1
SO49909,1,1
SO49911,1,1
SO49912,1,1
SO49913,1,1
SO49914,1,1
SO49915,1,1
SO49916,1,1
SO49922,1,1
SO49924,1,1
SO49926,1,1
SO49929,1,1
SO49930,1,1
SO49933,1,1
SO49936,1,1
SO49937,1,1
SO49939,1,1
SO49940,1,1
SO49941,1,1
SO49944,1,1
SO49948,1,1
SO49951,1,1
SO49953,1,1
SO49954,1,1
SO49955,1,1
SO49958,1,1
SO49959,1,1
SO49962,1,1
SO49963,1,1
SO49966,1,1
SO49967,1,1
SO49968,1,1
SO49971,1,1
SO49972,1,1
SO49975,1,1
SO49978,1,1
SO49979,1,1
SO49980,1,1
SO49981,1,1
SO49983,1,1
SO49985,1,1
SO49986,1,1
SO49987,1,1
SO49988,1,1
SO49989,1,1
SO49990,1,1
SO49991,1,1
SO49992,1,1
SO49993,1,1
SO49996,1,1
SO49997,1,1
SO49998,1,1
SO50000,1,1
SO50001,1,1
SO50002,1,1
SO50004,1,1
SO50007,1,1
SO50008,1,1
SO50010,1,1
SO50011,1,1
SO50012,1,1
SO50014,1,1
SO50020,1,1
SO50021,1,1
SO50022,1,1
SO50026,1,1
SO50029,1,1
SO50030,1,1
SO50032,1,1
SO50033,1,1
SO50034,1,1
SO50036,1,1
SO50039,1,1
SO50040,1,1
SO50044,1,1
SO50046,1,1
SO50049,1,1
SO50050,1,1
SO50051,1,1
SO50052,1,1
SO50054,1,1
SO50060,1,1
SO50065,1,1
SO50070,1,1
SO50071,1,1
SO50072,1,1
SO50074,1,1
SO50075,1,1
SO50077,1,1
SO50078,1,1
SO50080,1,1
SO50084,1,1
SO50086,1,1
SO50087,1,1
SO50092,1,1
SO50094,1,1
SO50095,1,1
SO50101,1,1
SO50102,1,1
SO50107,1,1
SO50113,1,1
SO50114,1,1
SO50120,1,1
SO50121,1,1
SO50124,1,1
SO50125,1,1
SO50126,1,1
SO50127,1,1
SO50128,1,1
SO50133,1,1
SO50134,1,1
SO50135,1,1
SO50139,1,1
SO50140,1,1
SO50141,1,1
SO50143,1,1
SO50149,1,1
SO50155,1,1
SO50156,1,1
SO50157,1,1
SO50158,1,1
SO50159,1,1
SO50163,1,1
SO50168,1,1
SO50169,1,1
SO50178,1,1
SO50180,1,1
SO50184,1,1
SO50185,1,1
SO50187,1,1
SO50323,1,1
SO50325,1,1
SO50326,1,1
SO50328,1,1
SO50329,1,1
SO50333,1,1
SO50334,1,1
SO50335,1,1
SO50336,1,1
SO50337,1,1
SO50341,1,1
SO50342,1,1
SO50345,1,1
SO50346,1,1
SO50347,1,1
SO50355,1,1
SO50356,1,1
SO50357,1,1
SO50359,1,1
SO50360,1,1
SO50362,1,1
SO50363,1,1
SO50365,1,1
SO50366,1,1
SO50368,1,1
SO50369,1,1
SO50372,1,1
SO50373,1,1
SO50379,1,1
SO50380,1,1
SO50381,1,1
SO50382,1,1
SO50385,1,1
SO50387,1,1
SO50388,1,1
SO50389,1,1
SO50390,1,1
SO50396,1,1
SO50397,1,1
SO50398,1,1
SO50400,1,1
SO50402,1,1
SO50404,1,1
SO50406,1,1
SO50412,1,1
SO50413,1,1
SO50416,1,1
SO50417,1,1
SO50421,1,1
SO50422,1,1
SO50423,1,1
SO50425,1,1
SO50426,1,1
SO50431,1,1
SO50435,1,1
SO50437,1,1
SO50439,1,1
SO50442,1,1
SO50443,1,1
SO50447,1,1
SO50448,1,1
SO50449,1,1
SO50450,1,1
SO50451,1,1
SO50452,1,1
SO50456,1,1
SO50457,1,1
SO50458,1,1
SO50459,1,1
SO50463,1,1
SO50467,1,1
SO50471,1,1
SO50472,1,1
SO50474,1,1
SO50477,1,1
SO50481,1,1
SO50483,1,1
SO50485,1,1
SO50489,1,1
SO50490,1,1
SO50491,1,1
SO50492,1,1
SO50493,1,1
SO50499,1,1
SO50500,1,1
SO50504,1,1
SO50505,1,1
SO50509,1,1
SO50511,1,1
SO50512,1,1
SO50513,1,1
SO50515,1,1
SO50516,1,1
SO50517,1,1
SO50520,1,1
SO50521,1,1
SO50523,1,1
SO50529,1,1
SO50533,1,1
SO50534,1,1
SO50536,1,1
SO50538,1,1
SO50539,1,1
SO50541,1,1
SO50544,1,1
SO50545,1,1
SO50546,1,1
SO50550,1,1
SO50557,1,1
SO50558,1,1
SO50559,1,1
SO50560,1,1
SO50564,1,1
SO50565,1,1
SO50566,1,1
SO50567,1,1
SO50574,1,1
SO50576,1,1
SO50583,1,1
SO50584,1,1
SO50585,1,1
SO50586,1,1
SO50587,1,1
SO50588,1,1
SO50589,1,1
SO50590,1,1
SO50591,1,1
SO50593,1,1
SO50594,1,1
SO50596,1,1
SO50597,1,1
SO50598,1,1
SO50601,1,1
SO50602,1,1
SO50603,1,1
SO50605,1,1
SO50606,1,1
SO50611,1,1
SO50612,1,1
SO50613,1,1
SO50616,1,1
SO50617,1,1
SO50618,1,1
SO50619,1,1
SO50620,1,1
SO50625,1,1
SO50627,1,1
SO50628,1,1
SO50634,1,1
SO50635,1,1
SO50636,1,1
SO50639,1,1
SO50640,1,1
SO50641,1,1
SO50643,1,1
SO50644,1,1
SO50648,1,1
SO50650,1,1
SO50655,1,1
SO50657,1,1
SO50760,1,1
SO50766,1,1
SO50768,1,1
SO50769,1,1
SO50771,1,1
SO50772,1,1
SO50775,1,1
SO50777,1,1
SO50778,1,1
SO50781,1,1
SO50782,1,1
SO50783,1,1
SO50785,1,1
SO50786,1,1
SO50787,1,1
SO50788,1,1
SO50789,1,1
SO50800,1,1
SO50803,1,1
SO50806,1,1
SO50807,1,1
SO50808,1,1
SO50813,1,1
SO50814,1,1
SO50815,1,1
SO50819,1,1
SO50820,1,1
SO50821,1,1
SO50822,1,1
SO50825,1,1
SO50828,1,1
SO50833,1,1
SO50834,1,1
SO50836,1,1
SO50837,1,1
SO50838,1,1
SO50842,1,1
SO50843,1,1
SO50846,1,1
SO50849,1,1
SO50850,1,1
SO50851,1,1
SO50852,1,1
SO50853,1,1
SO50854,1,1
SO50855,1,1
SO50857,1,1
SO50858,1,1
SO50859,1,1
SO50860,1,1
SO50861,1,1
SO50862,1,1
SO50863,1,1
SO50864,1,1
SO50865,1,1
SO50870,1,1
SO50871,1,1
SO50874,1,1
SO50875,1,1
SO50876,1,1
SO50877,1,1
SO50878,1,1
SO50879,1,1
SO50881,1,1
SO50884,1,1
SO50885,1,1
SO50886,1,1
SO50889,1,1
SO50890,1,1
SO50892,1,1
SO50893,1,1
SO50894,1,1
SO50895,1,1
SO50896,1,1
SO50897,1,1
SO50901,1,1
SO50902,1,1
SO50903,1,1
SO50905,1,1
SO50908,1,1
SO50909,1,1
SO50911,1,1
SO50913,1,1
SO50916,1,1
SO50918,1,1
SO50920,1,1
SO50924,1,1
SO50925,1,1
SO50926,1,1
SO50927,1,1
SO50934,1,1
SO50936,1,1
SO50937,1,1
SO50940,1,1
SO50942,1,1
SO50943,1,1
SO50944,1,1
SO50947,1,1
SO50948,1,1
SO50949,1,1
SO50950,1,1
SO50951,1,1
SO50954,1,1
SO50955,1,1
SO50956,1,1
SO50961,1,1
SO50963,1,1
SO50964,1,1
SO50969,1,1
SO50970,1,1
SO50975,1,1
SO50976,1,1
SO50977,1,1
SO50978,1,1
SO50979,1,1
SO50980,1,1
SO50981,1,1
SO50982,1,1
SO50988,1,1
SO50995,1,1
SO50996,1,1
SO50997,1,1
SO51001,1,1
SO51004,1,1
SO51008,1,1
SO51009,1,1
SO51010,1,1
SO51011,1,1
SO51012,1,1
SO51013,1,1
SO51014,1,1
SO51018,1,1
SO51019,1,1
SO51020,1,1
SO51021,1,1
SO51022,1,1
SO51023,1,1
SO51027,1,1
SO51030,1,1
SO51031,1,1
SO51033,1,1
SO51038,1,1
SO51040,1,1
SO51043,1,1
SO51044,1,1
SO51045,1,1
SO51047,1,1
SO51048,1,1
SO51049,1,1
SO51050,1,1
SO51051,1,1
SO51052,1,1
SO51053,1,1
SO51054,1,1
SO51059,1,1
SO51060,1,1
SO51061,1,1
SO51064,1,1
SO51065,1,1
SO51066,1,1
SO51068,1,1
SO51069,1,1
SO51071,1,1
SO51072,1,1
SO51074,1,1
SO51075,1,1
SO51077,1,1
SO51078,1,1
SO51079,1,1
SO51176,3,2
SO51178,12,6
SO51179,20,8
SO51180,15,5
SO51181,10,4
SO51182,3,2
SO51183,3,2
SO51184,10,4
SO51185,6,3
SO51186,1,1
SO51187,6,4
SO51189,6,3
SO51190,12,6
SO51191,10,4
SO51193,6,4
SO51194,6,3
SO51195,6,3
SO51196,15,5
SO51197,10,4
SO51198,12,6
SO51199,10,4
SO51203,6,3
SO51204,1,1
SO51205,10,4
SO51206,10,4
SO51207,10,4
SO51209,10,4
SO51211,3,2
SO51212,30,10
SO51214,18,9
SO51216,15,5
SO51217,10,4
SO51219,15,5
SO51220,3,2
SO51221,12,6
